circulating_supply,id,last_updated,market_cap,max_supply,name,percent_change_1h,percent_change_24h,percent_change_7d,price,rank,symbol,total_supply,volume_24h,website_slug
35098772.0,1308,1531081949.0,3822502.0,,HEAT,0.12,3.8,3.53,0.108907,650,HEAT,35098772.0,755.706,heat-ledger
37530483.0,1309,1531081947.0,27890.0,,LetItRide,0.12,3.31,30.36,0.000743137,1331,LIR,37530483.0,5.26587,letitride
15419124.0,1312,1531081953.0,22836802.0,,Steem Dollars,0.68,17.96,22.53,1.48107,278,SBD,15419124.0,313606.0,steem-dollars
998999495.0,1320,1531081947.0,169893850.0,998999495.0,Ardor,0.8,5.77,15.02,0.170064,66,ARDR,998999495.0,1906130.0,ardor
102880843.0,1321,1531081948.0,1897853199.0,,Ethereum Classic,-0.33,3.85,16.25,18.4471,15,ETC,102880843.0,277271000.0,ethereum-classic
155559650555.0,1322,1531081947.0,1216476.0,,808Coin,-4.48,-4.23,-7.29,7.82e-06,827,808,155559650555.0,1140.67,808coin
,1323,1531081947.0,,,First Bitcoin,0.12,3.85,5.75,0.0129036,1533,BIT,20707629255.0,171.021,first-bitcoin
26137215.0,1334,1531081950.0,317839.0,,Elementrem,0.12,3.31,21.58,0.0121604,1146,ELE,26137215.0,57.9766,elementrem
,1336,1531008788.0,,,UGAIN,,3.42,-33.0,0.000879201,1597,GAIN,,,ugain
6159074.0,1340,1531081949.0,2253796.0,,Karbo,0.97,-0.33,-4.36,0.365931,748,KRB,6159074.0,11017.7,karbo
780124964.0,1341,1531081948.0,52704.0,,VapersCoin,0.12,3.31,-18.46,6.75579e-05,1293,VPRC,1635124964.0,186.425,vaperscoin
98926315.0,1343,1531081947.0,261361346.0,,Stratis,0.22,4.48,-1.41,2.64198,52,STRAT,98926315.0,2446860.0,stratis
,1348,1531081947.0,,,President Trump,0.12,-2.87,0.02,0.0127676,1502,PRES,57968072167.0,3912.61,president-trump
,1351,1531081947.0,,,Aces,0.12,3.31,6.66,0.000202674,1583,ACES,,5.0815,aces
,1352,1531081947.0,,,President Johnson,0.12,1.88,-8.74,0.0289148,1503,GARY,57968072167.0,3557.94,president-johnson
9688871.0,1353,1531081947.0,100802.0,,TajCoin,0.12,2.64,-7.66,0.0104039,1255,TAJ,9688871.0,24.9815,tajcoin
886211988.0,1358,1531081947.0,9691171.0,999999999999999.0,E-Dinar Coin,-0.01,2.15,-4.52,0.0109355,453,EDR,1011211988.0,27460.3,e-dinar-coin
18781750.0,1361,1531081947.0,6353.0,500000000.0,Artex Coin,0.12,-6.49,154.89,0.000338238,983,ATX,268781750.0,7087.87,artex-coin
235363984097.0,1367,1531081950.0,15932824.0,,Experience Points,0.35,4.01,-13.84,6.76944e-05,353,XP,270177444370.0,49387.2,experience-points
554855.0,1368,1531081948.0,43632.0,,Veltor,0.12,3.31,34.81,0.0786374,1310,VLT,554855.0,39.5189,veltor
729375413.0,1371,1531081947.0,2161869.0,,B3Coin,0.19,8.22,-13.2,0.002964,1015,KB3,729375413.0,237.871,b3coin
1278404704.0,1375,1531081948.0,259099.0,1800000000.0,Golfcoin,0.12,3.31,6.66,0.000202674,1159,GOLF,1718404714.0,424.006,golfcoin
65000000.0,1376,1531081950.0,2570158500.0,100000000.0,NEO,-0.29,6.82,27.4,39.5409,11,NEO,100000000.0,148034000.0,neo
237392498.0,1380,1531081948.0,6030315.0,,LoMoCoin,0.61,1.85,-8.61,0.0254023,554,LMC,322392498.0,13666.6,lomocoin
23827610.0,1381,1531081950.0,1868826.0,43800000.0,Bitcloud,0.12,2.94,4.35,0.0784311,774,BTDX,23827610.0,960.021,bitcloud
208599932.0,1382,1531081948.0,9653004.0,,NoLimitCoin,0.07,9.18,1.33,0.0462752,455,NLC2,208599932.0,53352.4,nolimitcoin
1694645.0,1387,1531081948.0,2488875.0,,VeriumReserve,0.12,9.0,13.64,1.46867,733,VRM,1694645.0,1697.99,veriumreserve
6243840.0,1389,1531081948.0,37964.0,,Zayedcoin,9.89,10.58,19.99,0.00608021,980,ZYD,6243840.0,1856.1,zayedcoin
9960402.0,1390,1531081948.0,134581.0,9960595.0,Jin Coin,0.12,-15.32,-14.67,0.0135116,1225,JIN,9960402.0,204.258,jin-coin
33017134.0,1391,1531081950.0,22243247.0,,Tao,0.12,5.99,85.05,0.673688,986,XTO,33017134.0,116.847,tao
850000.0,1392,1531081948.0,3756394.0,20000000.0,Pluton,0.09,6.8,-2.08,4.41929,654,PLU,20000000.0,2476.49,pluton
,1393,1531056855.0,,,Tellurion,,3.0,36.89,0.000336799,1598,TELL,,,tellurion
9106714.0,1395,1531081948.0,102744.0,,Dollarcoin,0.12,23.75,63.51,0.0112822,1253,DLC,9106714.0,429.633,dollarcoin
630343.0,1396,1531081948.0,131542.0,3000000.0,MustangCoin,4.68,12.04,19.82,0.208683,1228,MST,630343.0,102.038,mustangcoin
1524686.0,1397,1531081949.0,45659.0,,Beatcoin,-0.01,-34.93,52.62,0.0299463,1306,XBTS,2524686.0,46.0948,beatcoin
,1398,1531081948.0,,,PROUD Money,0.12,,27.52,0.0201323,1578,PROUD,5711511682.0,8.10493,proud-money
45770779.0,1399,1531081950.0,5058815.0,,Sequence,0.12,2.9,13.17,0.110525,583,SEQ,45770779.0,2504.69,sequence
,1400,1530947771.0,,,Omicron,,,21.71,0.058487,1613,OMC,10140044.0,,omicron
85558371.0,1403,1531081949.0,14744445.0,,FirstBlood,0.03,8.18,9.52,0.172332,365,1ST,93468691.0,2783740.0,firstblood
701884009.0,1405,1531081948.0,13216055.0,,Pepe Cash,-1.81,-0.54,5.02,0.0188294,388,PEPECASH,701884009.0,6822.3,pepe-cash
99156976.0,1408,1531081950.0,68989259.0,,Iconomi,-0.11,3.36,12.91,0.695758,128,ICN,99156976.0,297773.0,iconomi
600000000.0,1409,1531081948.0,24954900.0,,SingularDTV,-1.6,7.59,13.62,0.0415915,263,SNGLS,1000000000.0,1271710.0,singulardtv
5142619.0,1414,1531081948.0,98769663.0,21400000.0,ZCoin,-0.23,13.12,24.87,19.2061,99,XZC,5142619.0,1490070.0,zcoin
,1418,1530867487.0,,,Rcoin,,,,6.50533e-05,1614,RCN,,,rcoin
16669991.0,1420,1531081952.0,215623.0,252000000.0,Atomic Coin,0.12,7.45,5.83,0.0129348,1176,ATOM,16669991.0,477.166,atomic-coin
106019270.0,1421,1531081948.0,50137.0,,JobsCoin,0.12,-19.65,49.33,0.000472905,1298,JOBS,200019300.0,219.865,jobscoin
32105578.0,1423,1531081950.0,14578019.0,,Triggers,0.46,-1.62,25.91,0.454065,369,TRIG,32105578.0,2308400.0,triggers
,1425,1531081948.0,,105100000.0,Sakuracoin,0.12,7.28,-3.52,0.00182406,1566,SKR,,18.619,sakuracoin
,1429,1531081948.0,,,Levocoin,0.12,72.18,63.95,0.000675579,1565,LEVO,,22.1168,levocoin
24894212.0,1434,1531081949.0,557242.0,,Advanced Technology Coin,0.9,0.86,-7.86,0.0223844,904,ARC,24894212.0,822.603,arcticcoin
,1435,1531062565.0,,300000000.0,Cubits,,3.13,,0.00155119,1599,QBT,73335366.0,,cubits
,1436,1531081950.0,,,DynamicCoin,0.04,26.59,17.31,0.000294866,1538,DMC,10541442931.0,139.347,dynamiccoin
4310344.0,1437,1531081948.0,768374808.0,,Zcash,1.22,4.44,6.8,178.263,22,ZEC,4310344.0,37473800.0,zcash
8200310.0,1439,1531081950.0,79524.0,15000000.0,AllSafe,0.05,12.37,43.0,0.00969763,971,ASAFE2,8200310.0,2298.76,allsafe
1627261.0,1442,1531081949.0,50350.0,,BipCoin,0.12,8.52,4.7,0.0309415,1297,BIP,1627261.0,48.026,bipcoin
4352063.0,1447,1531081948.0,37580408.0,21000000.0,ZClassic,0.65,5.86,14.71,8.63508,200,ZCL,4352063.0,223912.0,zclassic
17959023.0,1448,1531081949.0,2749437.0,21000000.0,Zoin,1.74,1.63,-14.09,0.153095,707,ZOI,17959023.0,7189.32,zoin
,1449,1531081948.0,,,WA Space,0.12,18.55,-24.34,0.00472905,1506,WA,,3091.06,wa-space
316809739.0,1454,1527788953.0,18983968.0,,Lykke,,,,0.0599223,987,LKK,1285690000.0,,lykke
839242000.0,1455,1531081948.0,298016513.0,,Golem,0.08,2.99,6.31,0.355102,45,GNT,1000000000.0,3904010.0,golem-network-tokens
600344291.0,1456,1531081950.0,40558.0,,ZetaMicron,0.12,3.31,6.66,6.75579e-05,1315,ZMC,600344291.0,2.05045,zetamicron
169598616.0,1457,1531081948.0,286444.0,,Bitcurrency,0.12,-0.67,16.78,0.00168895,1152,BTCR,169598616.0,96.7646,bitcurrency
,1459,1531081950.0,,,Regacoin,-5.15,-43.36,6.95,0.000405347,1499,REGA,42403494.0,4467.6,regacoin
3525843.0,1464,1531081949.0,2722092.0,21000000.0,Internet of People,-0.61,-0.03,-0.81,0.77204,710,IOP,3931947.0,83676.4,internet-of-people
12827240.0,1465,1531081949.0,505309.0,,Veros,-0.64,53.06,40.1,0.0393934,912,VRS,100000000.0,13295.8,veros
4247850.0,1466,1531081951.0,1577210.0,21000000.0,Hush,-0.78,-0.83,-10.37,0.371296,792,HUSH,4247850.0,4681.8,hush
61364813.0,1468,1531081949.0,250904.0,228000000.0,Kurrent,0.12,-8.09,25.24,0.00408872,1162,KURT,72764813.0,262.452,kurrent
20520514.0,1469,1531081950.0,44362.0,,Creatio,0.12,3.31,79.64,0.00216185,1308,XCRE,20520514.0,1.30792,creatio
704882.0,1472,1531081951.0,8524.0,,Rawcoin,0.12,-34.89,15.01,0.0120929,1357,XRC,704882.0,134.17,rawcoin2
21586100.0,1473,1531081950.0,10573347.0,,Pascal Coin,0.14,1.32,7.65,0.489822,433,PASC,21586100.0,387660.0,pascal-coin
4375081.0,1474,1531081949.0,149028.0,,Eternity,0.12,2.53,16.37,0.0340629,958,ENT,4375081.0,501.011,eternity
46016602.0,1475,1531081952.0,8945627.0,,Incent,0.74,3.72,33.39,0.1944,475,INCNT,46016625.0,13198.0,incent
51306089.0,1478,1531081951.0,18769666.0,,DECENT,0.3,0.05,5.11,0.365837,318,DCT,73197775.0,254495.0,decent
124518891.0,1480,1531081948.0,4741518.0,,Golos,-0.02,3.41,6.45,0.0380787,601,GOLOS,124518891.0,1906.49,golos
66520584.0,1481,1531081949.0,5443313.0,,Nexium,0.58,4.13,5.46,0.081829,576,NXC,66520584.0,1959.89,nexium
33390496.0,1483,1531081949.0,2693418.0,,vSlice,0.12,-14.76,29.29,0.0806642,715,VSL,33390496.0,4985.2,vslice
753776.0,1485,1531081948.0,12171.0,,Dollar Online,0.12,19.28,14.83,0.0161463,1351,DOLLAR,9601412.0,0.726585,dollar-online
30385540.0,1486,1531081952.0,4106.0,1000000000.0,Vault Coin,0.12,3.31,31.91,0.000135116,1362,VLTC,530385540.0,3.04011,vault-coin
,1487,1531081948.0,,,Pabyosi Coin (Special),0.12,,,0.0535059,1574,PCS,30993751760.0,11.4171,pabyosi-coin-special
,1489,1531081948.0,,,T-coin,0.12,-41.88,6.66,6.75579e-05,1554,TCOIN,,56.5989,t-coin
645946.0,1492,1531081948.0,79051519.0,,Byteball Bytes,0.57,4.0,7.99,122.381,119,GBYTE,1000000.0,35818.6,byteball
44100000.0,1495,1531081950.0,2591995.0,,PoSW Coin,0.12,8.29,3.34,0.0587754,1007,POSW,70000000.0,3.44708,posw-coin
1706429.0,1496,1531081949.0,28791.0,,Luna Coin,0.39,6.3,6.77,0.0168723,1328,LUNA,1706429.0,5.64919,luna-coin
,1497,1531081950.0,,,Fargocoin,0.04,-26.39,-57.92,0.293105,1479,FRGC,529388114.0,23458.5,fargocoin
89708333.0,1500,1531081948.0,20605466.0,,Wings,0.23,6.49,6.03,0.229694,297,WINGS,100000000.0,1116010.0,wings
100000000000.0,1501,1531081951.0,703488.0,,Dix Asset,-6.45,-20.4,-29.52,7.0349e-06,882,DIX,100000000000.0,952.585,dix-asset
13600388.0,1503,1531081948.0,747601.0,,Darcrus,,,-19.89,0.0549691,1074,DAR,13600388.0,0.00138747,darcrus
44790092020.0,1504,1531081951.0,677078.0,,InflationCoin,-1.36,8.25,-6.33,1.51167e-05,885,IFLT,44790092020.0,2432.4,inflationcoin
20785264.0,1505,1531081950.0,4872856.0,,Spectrecoin,0.43,17.98,22.56,0.234438,597,XSPEC,20785264.0,22779.9,spectrecoin
326829322.0,1506,1531081952.0,154559.0,,Safe Trade Coin,0.12,3.31,-9.65,0.000472905,1211,XSTC,705264251.0,8.75936,safe-trade-coin
,1507,1531081952.0,,,LandCoin,0.12,,-25.77,0.00216185,1591,LDCN,19003881978.0,1.42547,landcoin
20276099.0,1509,1531081952.0,56107.0,,BenjiRolls,0.12,4.62,3.98,0.00276717,1290,BENJI,20276099.0,146.886,benjirolls
24690718.0,1510,1531081950.0,1574902.0,70000000.0,CryptoCarbon,0.14,-2.45,-1.85,0.0637852,793,CCRB,70000000.0,507.876,cryptocarbon
125279775.0,1511,1531081950.0,380772.0,,PureVidz,7.23,30.32,-37.5,0.00303937,928,VIDZ,125279775.0,911.554,purevidz
9697674.0,1513,1531081950.0,4656280.0,28000000.0,BitConnect,0.12,3.41,9.24,0.480144,997,BCC,10470258.0,340.918,bitconnect
107048455.0,1514,1531081949.0,72320.0,,ICOBID,0.12,-6.08,8.01,0.000675579,1275,ICOB,107048455.0,0.675579,icobid
4526324.0,1515,1531081950.0,7951.0,,iBank,0.12,3.31,-4.37,0.00175651,1359,IBANK,4526324.0,8.68626,ibank
668228.0,1518,1531081949.0,391607534.0,,Maker,0.96,7.55,9.46,586.039,38,MKR,1000000.0,138229.0,maker
510802961.0,1520,1531081950.0,103526.0,,Digital Rupees,0.12,54.96,59.99,0.000202674,1251,DRS,510802961.0,13.7818,digital-rupees
104254857.0,1521,1531081950.0,171343900.0,,Komodo,-0.12,4.27,7.24,1.64351,65,KMD,104254857.0,623162.0,komodo
31207528.0,1522,1531081950.0,630916.0,,FirstCoin,1.24,-6.22,-15.78,0.0202168,892,FRST,110000000.0,2171.62,firstcoin
4364016.0,1523,1530963974.0,4022.0,,Magnum,,,45.5,0.000921578,1363,MGM,254364016.0,,magnum
90421856.0,1524,1531012093.0,408162.0,,Tattoocoin (Standard Edition),,3.02,13.12,0.00451398,1120,TSE,90421856.0,,tattoocoin
14083450.0,1525,1531081951.0,108583.0,,Solarflarecoin,3.72,-6.98,-46.92,0.00770997,967,SFC,14083450.0,900.428,solarflarecoin
8391721.0,1526,1531081951.0,608313.0,,Zilbercoin,0.4,11.7,30.6,0.0724896,896,ZBC,9193531.0,10899.5,zilbercoin
9964597.0,1527,1531081951.0,3968750.0,,Waves Community Token,0.11,5.29,-1.63,0.398285,641,WCT,10000000.0,107150.0,waves-community-token
592894.0,1528,1531081951.0,35569.0,,Iconic,0.12,3.31,49.86,0.0599914,1321,ICON,592894.0,1.73975,iconic
5569941.0,1529,1531081951.0,243086.0,,KushCoin,0.12,-4.39,6.66,0.0436424,1165,KUSH,5569941.0,214.66,kushcoin
1031009988.0,1531,1531081949.0,2635808.0,2400000000.0,Global Cryptocurrency,0.12,0.55,-1.16,0.00255653,721,GCC,1421256556.0,3587.7,global-cryptocurrency
,1533,1531081949.0,,,Avoncoin,0.12,-21.98,6.66,0.000202674,1595,ACN,,0.608021,avoncoin
71289137.0,1534,1531073970.0,86668.0,,BOAT,,3.28,-4.03,0.00121572,1263,BOAT,71289137.0,,doubloon
12672034.0,1535,1531081950.0,79365.0,100000000.0,Eryllium,1.44,3.92,-19.47,0.00626303,1272,ERY,17359248.0,190.749,eryllium
12787530.0,1539,1531081949.0,47514.0,18000000.0,Elysium,0.12,-16.44,-0.17,0.00371569,1302,ELS,12787530.0,3.34412,elysium
,1542,1531081949.0,,,Golos Gold,0.27,2.73,10.24,0.0398571,1508,GBG,,2948.4,golos-gold
77663826.0,1546,1531081952.0,335543.0,250000000.0,Centurion,1.63,0.92,9.15,0.00432045,928,CNT,82663826.0,7814.3,centurion
1631601.0,1548,1531081950.0,46296.0,,Marijuanacoin,0.12,3.55,-3.27,0.0283743,1305,MAR,1631601.0,93.8426,marijuanacoin
45143320.0,1550,1531081949.0,79125.0,,Master Swiscoin,-0.73,11.89,-0.41,0.00175275,971,MSCN,1007644415.0,1585.44,master-swiscoin
599400.0,1552,1531081950.0,16381182.0,,Melon,1.35,2.15,-2.66,27.3293,346,MLN,749400.0,281796.0,melon
6199359.0,1554,1531081948.0,79994.0,,Allion,0.12,8.91,13.43,0.0129036,1270,ALL,7323359.0,0.683889,allion
22465600.0,1555,1531081950.0,16695.0,,PRCoin,0.12,13.64,,0.000743137,1345,PRC,802465600.0,0.745367,prcoin
710113.0,1556,1531081951.0,9046837.0,,Chronobank,-0.01,3.77,3.93,12.74,470,TIME,710113.0,219838.0,chronobank
1148324.0,1558,1531081949.0,14309.0,,Argus,0.21,1.41,2.35,0.0124607,1350,ARGUS,5194373.0,44.5925,argus
33356077.0,1559,1531081951.0,624209.0,,Renos,0.12,,-16.02,0.0187135,1081,RNS,33356077.0,23.4487,renos
,1561,1531081951.0,,,UR,0.12,3.31,6.0,0.000675579,1552,UR,,61.6592,ur
8274958.0,1562,1531081950.0,5181803.0,,Swarm City,1.2,2.33,0.16,0.626203,579,SWT,8274958.0,33263.2,swarm-city
11052595.0,1563,1531081951.0,41068.0,,PIECoin,0.12,6.81,49.12,0.00371569,1314,PIE,11052595.0,53.6848,piecoin
,1565,1531081951.0,,,MarxCoin,-3.19,0.67,-4.46,0.00139187,1532,MARX,49312080.0,200.074,marxcoin
51129937.0,1566,1531081956.0,72539.0,,Visio,0.12,54.96,13.11,0.00141872,1274,VISIO,63129937.0,4.53915,visio
133248289.0,1567,1531081952.0,367153669.0,133248290.0,Nano,0.21,7.27,14.08,2.75541,42,NANO,133248289.0,5195370.0,nano
2052712.0,1568,1531048933.0,2210.0,,LevoPlus,,2.88,13.32,0.00107643,1366,LVPS,93052712.0,,levoplus
5091200.0,1570,1531081950.0,27860.0,,GeertCoin,0.12,2.16,12.2,0.00547219,1332,GEERT,5091200.0,39.8764,geertcoin
5022100.0,1575,1531081950.0,162516.0,,Pascal Lite,5.17,34.1,36.88,0.0323602,953,PASL,5022100.0,2172.02,pascal-lite
10789954.0,1576,1530947713.0,24846.0,30015000.0,MiloCoin,,,0.7,0.00230266,1336,MILO,10789954.0,,milocoin
776117568.0,1577,1531081951.0,5503574.0,,Musicoin,-0.22,-0.86,8.39,0.00709116,573,MUSIC,776117568.0,42118.6,musicoin
3002570.0,1578,1531081952.0,985837.0,,Zero,0.12,-1.94,0.56,0.328331,850,ZER,3002570.0,1528.24,zero
885756.0,1579,1531081952.0,12088.0,,BioBar,0.12,9.26,95.87,0.0136467,1352,BIOB,985756.0,38.0967,biobar
455955.0,1581,1531081951.0,52538.0,,Honey,0.03,-13.45,-18.93,0.115227,1294,HONEY,455955.0,85.5734,honey
5740265.0,1582,1531081950.0,315987.0,,Netko,-3.83,-14.67,-13.1,0.0550474,932,NETKO,5740265.0,896.719,netko
103713928.0,1586,1531081952.0,161808248.0,,Ark,-0.82,4.54,11.46,1.56014,68,ARK,134963928.0,590630.0,ark
5019055.0,1587,1531081950.0,6741644.0,,Dynamic,0.12,4.15,7.43,1.34321,523,DYN,14107375.0,21327.5,dynamic
3376674.0,1588,1531081950.0,2874630.0,,Tokes,-0.74,-0.89,44.35,0.85132,700,TKS,50000000.0,2302.71,tokes
100000000.0,1590,1531081950.0,13431800.0,,Mercury,-0.06,3.81,3.3,0.134318,385,MER,100000000.0,259840.0,mercury
8146001.0,1592,1531081949.0,17064568.0,,TaaS,0.07,2.61,3.47,2.09484,337,TAAS,8146001.0,165455.0,taas
1076641972.0,1595,1531081950.0,12583253.0,5000000000.0,Soarcoin,4.66,0.78,1.25,0.0116875,398,SOAR,5000000000.0,19442.4,soarcoin
95639612.0,1596,1531081950.0,34692026.0,,Edgeless,2.42,5.02,15.75,0.362737,216,EDG,132046997.0,482260.0,edgeless
10291781.0,1597,1531060514.0,137229.0,,Bankcoin,,3.7,76.93,0.0133338,1222,B@,25000000.0,,bankcoin
,1598,1531081950.0,,,ZSEcoin,0.12,10.09,11.38,0.00486417,1544,ZSE,7115544.0,96.4771,zsecoin
115423176.0,1602,1531081952.0,46786.0,,HealthyWormCoin,0.12,3.12,6.66,0.000405347,1303,WORM,115423176.0,6.08021,healthywormcoin
22747809.0,1603,1531081950.0,8037438.0,,Databits,0.12,2.38,13.52,0.353328,989,DTB,22747809.0,330.219,databits
28161287.0,1605,1531081951.0,787643.0,,Universe,0.12,-8.29,1.98,0.027969,1070,UNI,39361287.0,194.094,universe
1408252.0,1606,1531081952.0,5793691.0,,Solaris,-1.67,12.87,60.78,4.1141,564,XLR,1435455.0,78902.9,solaris
110059878.0,1607,1530963247.0,166488.0,,Impact,,,-25.37,0.0015127,1205,IMX,110059878.0,,impact
5027857.0,1608,1531081950.0,1359.0,,Tristar Coin,0.12,3.31,40.62,0.000270232,1367,TSTR,255027857.0,21.9376,tristar-coin
93355331.0,1609,1531081952.0,43404628.0,,Asch,-0.54,1.75,-2.16,0.46494,185,XAS,114855331.0,4797400.0,asch
2232901.0,1611,1531081952.0,7873343.0,,DubaiCoin,2.08,9.45,-3.19,3.52606,492,DBIX,2232901.0,50460.9,dubaicoin-dbix
22698072.0,1614,1531081950.0,122675.0,,Darsek,0.12,-5.0,0.14,0.00540463,1234,KED,22698072.0,8.03444,darsek
75000000.0,1616,1531081950.0,9283800.0,,Matchpool,0.21,3.67,8.09,0.123784,464,GUP,98855150.0,514660.0,guppy
10343113.0,1617,1531081951.0,227096.0,200084200.0,Ultimate Secure Cash,0.12,3.95,5.85,0.0219563,1169,USC,38602656.0,237.565,ultimate-secure-cash
350363.0,1618,1530807385.0,2312769.0,,E-coin,,,35.46,6.60106,1013,ECN,213270119.0,,e-coin
10000000.0,1619,1531081950.0,75590500.0,100000000.0,Skycoin,-0.62,23.64,31.06,7.55905,120,SKY,25000000.0,6225720.0,skycoin
,1623,1531081951.0,,,BlazerCoin,-0.34,-6.04,-24.2,0.000893193,1548,BLAZR,,77.5599,blazercoin
100590291.0,1624,1531081950.0,2582354.0,,Atmos,0.12,4.13,0.97,0.025672,726,ATMOS,110590291.0,1191.94,atmos
6566666.0,1625,1530705188.0,763572.0,,Ethereum Movie Venture,,,,0.11628,1072,EMV,6666666.0,,ethereum-movie-venture
10000000.0,1626,1531081951.0,677301.0,,InPay,-22.69,17.94,10.47,0.0677301,884,INPAY,10000000.0,3245.6,inpay
14762414.0,1628,1531081950.0,403576.0,100000000.0,Happycoin,0.5,1.43,-9.77,0.0273381,923,HPC,14762414.0,596.836,happycoin
1000812836.0,1629,1531081949.0,506670.0,,Zennies,0.12,10.59,-19.89,0.000506258,1097,ZENI,1000812836.0,1.35433,zennies
8623200.0,1630,1531081950.0,37265.0,,Coinonat,0.12,9.85,2.25,0.00432152,1319,CXT,10123200.0,288.216,coinonat
,1631,1531081951.0,,21000000.0,Internet of Things,0.12,3.31,2.76,162.139,1500,XOT,21000000.0,3976.05,internet-of-things
744266.0,1632,1531081951.0,8447.0,,Concoin,0.12,-16.96,109.62,0.0113497,1358,CONX,1595266.0,64.0424,concoin
430000000.0,1636,1531081952.0,13654435.0,650000000.0,XTRABYTES,0.37,-12.56,-6.63,0.0317545,381,XBY,650000000.0,43512.9,xtrabytes
80070793.0,1637,1531081949.0,65080099.0,,iExec RLC,-0.46,0.45,13.8,0.812782,134,RLC,86999785.0,517781.0,rlc
92147500.0,1638,1531081950.0,4103227.0,100000000.0,WeTrust,0.07,1.96,0.25,0.0445289,632,TRST,100000000.0,115451.0,trust
11079837.0,1640,1531081950.0,447994.0,,DeusCoin,0.12,11.43,26.79,0.0404333,1109,DEUS,100005000.0,494.438,deuscoin
123175.0,1642,1531081953.0,2729675.0,,Altcoin,0.1,2.96,26.6,22.1609,708,ALT,134063.0,3549.78,altcoin-alt
8978576.0,1643,1531081952.0,184257.0,,WavesGo,0.07,8.39,-5.77,0.0205218,1193,WGO,8978581.0,22.1976,wavesgo
401421401.0,1644,1531081949.0,108477.0,,MACRON,33.5,3.31,42.22,0.000270232,1244,MCRN,401421401.0,272.48,macron
,1647,1531081950.0,,,Tattoocoin (Limited Edition),0.12,,-34.93,0.82495,1568,TLE,975608.0,16.8417,tattoocoin-limited
98861331.0,1650,1531081951.0,254115.0,,ProCurrency,0.12,0.43,-21.99,0.00257042,941,PROC,15006046126.0,3542.69,procurrency
548190.0,1651,1531081950.0,58959.0,,SpeedCash,0.12,2.02,-35.86,0.107552,1287,SCS,560990.0,140.873,speedcash
15605417.0,1654,1531081953.0,34614843.0,21000000.0,Bitcore,4.72,16.2,24.32,2.21813,214,BTX,17059644.0,438951.0,bitcore
16588056.0,1657,1531081952.0,17931.0,,Bitvolt,0.12,3.31,31.28,0.00108093,1342,VOLT,61608156.0,7.54966,bitvolt
2297853.0,1658,1531081950.0,20921608.0,,Lunyr,12.04,14.11,24.29,9.10485,293,LUN,2703356.0,4412870.0,lunyr
1104590.0,1659,1531081950.0,56551694.0,,Gnosis,0.4,3.72,17.25,51.197,149,GNO,10000000.0,190165.0,gnosis-gno
24155609.0,1660,1531081950.0,29659707.0,,TokenCard,0.08,6.56,23.99,1.22786,235,TKN,39406760.0,165129.0,tokencard
229399825.0,1662,1531081950.0,1051144.0,500000000.0,Condensate,-5.04,0.27,-3.51,0.00458215,844,RAIN,229399825.0,888.803,condensate
256527.0,1665,1531081950.0,45423.0,1000000.0,Gold Pressed Latinum,-1.9,-3.48,-0.79,0.177069,1307,GPL,256527.0,114.216,gold-pressed-latinum
167757460.0,1669,1531081953.0,13142187.0,920952070.0,Humaniq,1.32,0.86,0.42,0.0783404,389,HMQ,189089460.0,133334.0,humaniq
5848581.0,1670,1531081950.0,46555.0,100000000.0,FUNCoin,,,23.45,0.00796,1304,FUNC,100000000.0,54.5782,funcoin
32000.0,1671,1531081952.0,385667.0,,iTicoin,0.12,2.29,-13.52,12.0521,1124,ITI,9999992.0,24.3575,iticoin
3295112.0,1673,1531081951.0,325042.0,,Minereum,-0.65,8.06,16.05,0.0986437,931,MNE,3295112.0,2682.24,minereum
2476893.0,1674,1531081952.0,25769.0,,Cannation,0.12,1.98,30.36,0.0104039,1334,CNNC,2476893.0,276.409,cannation
15102665.0,1676,1531081951.0,1132729.0,115000000.0,Creativecoin,-5.37,-2.51,-5.25,0.0750019,835,CREA,15102665.0,1784.39,creativecoin
7001623.0,1677,1531081952.0,8213113.0,7001622.0,Etheroll,-0.02,4.87,2.67,1.17303,484,DICE,7001623.0,209504.0,etheroll
21209390.0,1678,1531081952.0,553569.0,30000000.0,InsaneCoin,0.12,11.38,13.42,0.0261002,1087,INSN,21459390.0,325.578,insanecoin-insn
,1679,1531081950.0,,1500000000.0,Halloween Coin,0.12,54.93,6.66,0.000202674,1594,HALLO,264678458.0,0.675714,halloween-coin
28215645.0,1680,1531081950.0,56478692.0,,Aragon,0.05,1.92,7.07,2.00168,152,ANT,39609524.0,141720.0,aragon
25169925.0,1681,1531081950.0,24783617.0,6000000000.0,PRIZM,-0.73,2.73,-11.43,0.984652,266,PZM,25169925.0,11201.4,prizm
10217811.0,1683,1531081950.0,486657.0,,RouletteToken,-0.93,-8.4,-5.65,0.0476283,1101,RLT,10218534.0,83.6963,roulettetoken
88664516.0,1684,1531081953.0,810751881.0,,Qtum,-0.44,2.14,6.56,9.14404,21,QTUM,100664516.0,121346000.0,qtum
1164332.0,1685,1531081950.0,118739.0,,EcoCoin,0.12,21.34,38.58,0.10198,1238,ECO,1165934.0,482.317,ecocoin
10837388.0,1686,1531081950.0,825329.0,,EquiTrader,0.46,4.62,13.36,0.0761557,1067,EQT,11937388.0,301.875,equitrader
